!# time[s]	real	imag	abs
0.317971	0.213974	-0.0926514	0.233172
0.318202	0.156326	-0.000137333	0.156326
0.318433	0.357758	0.133606	0.381891
0.318664	0.114426	0.137604	0.178964
0.318895	0.126144	0.136993	0.186225
0.319126	0.240265	-0.019928	0.24109
0.319357	0.232315	0.124451	0.263549
0.319588	0.354553	0.0340424	0.356184
0.319819	0.211197	0.0271759	0.212938
0.32005	0.188446	-0.0914612	0.209469
0.320281	0.173706	-0.0632477	0.184862
0.320512	0.321701	0.00743103	0.321787
0.320743	0.161835	-0.136398	0.211648
0.320974	0.123962	0.0782929	0.146617
0.321205	0.247711	0.0544434	0.253624
0.321436	0.354584	0.127823	0.37692
0.321667	0.118118	0.0621491	0.133471
0.321898	0.197006	0.0578766	0.205332
0.322129	0.243835	-0.00128174	0.243839
0.32236	0.125778	-0.14061	0.188656
0.322591	0.159653	0.016037	0.160456
0.322822	0.166122	-0.0526581	0.174269
0.323053	0.0922241	0.138413	0.166323
0.323284	0.00535583	0.0354767	0.0358787
0.323515	0.0908814	0.124863	0.154435
0.323746	0.154419	-0.0581055	0.164989
0.323977	0.242554	0.0351257	0.245084
0.324208	0.208099	0.00521851	0.208165
0.324439	0.097168	0.126801	0.15975
0.32467	0.233475	-0.000259384	0.233475
0.324901	-0.0231323	-0.000823976	0.023147
0.325132	0.313629	-0.0729981	0.322012
0.325363	0.178726	-0.113724	0.21184
0.325594	0.113815	0.0839691	0.141438
0.325825	0.0627136	-0.0436096	0.0763859
0.326056	0.115448	0.0364075	0.121053
0.326287	0.00161744	0.0420075	0.0420386
0.326518	0.229218	0.0258637	0.230672
0.326749	0.229416	0.00897217	0.229591
0.32698	0.150452	0.0363922	0.154791
0.327211	0.124619	-0.156845	0.200325
0.327442	0.128189	0.032898	0.132343
0.327673	0.23584	0.00158691	0.235845
0.327904	-0.0454559	0.0536194	0.0702943
0.328135	0.194687	0.163605	0.254302
0.328366	0.154053	0.0188904	0.155207
0.328597	0.189987	-0.0584412	0.198773
0.328828	0.233978	0.150085	0.277977
0.329059	0.120392	0.0036316	0.120447
0.32929	0.16507	-0.0611267	0.176024
0.329521	0.11023	-0.0124054	0.110925
0.329752	0.180634	0.0302277	0.183145
0.329983	0.150833	0.0567475	0.161155
0.330214	0.227356	0.0781097	0.240399
0.330445	-0.0378265	-0.0713349	0.0807435
0.330676	0.255051	0.151489	0.296648
0.330907	0.084961	0.0391235	0.0935362
0.331138	0.254044	-0.0132752	0.25439
0.331369	0.176392	0.00421143	0.176442
0.3316	0.184036	0.157486	0.242221
0.331831	0.082962	-0.0957794	0.126714
0.332062	0.0641785	-0.0444183	0.0780504
0.332293	-0.0628052	-0.124985	0.139877
0.332524	0.0516357	-0.112213	0.123523
0.332755	0.256226	-0.00605774	0.256297
0.332986	0.108749	-0.194092	0.222482
0.333217	0.201263	0.0531464	0.208162
0.333448	0.00828552	-0.168564	0.168767
0.333679	-0.0146484	0.118912	0.119811
0.33391	0.212311	0.0117035	0.212633
0.334141	0.0704804	0.0377808	0.0799679
0.334372	0.118942	-0.164246	0.20279
0.334603	0.0843964	0.0545502	0.100491
0.334834	0.159012	0.108765	0.192651
0.335065	0.138519	-0.112549	0.178479
0.335296	0.101517	-0.00244141	0.101546
0.335527	0.128449	0.0446777	0.135997
0.335758	0.242889	-0.0692444	0.252567
0.335989	0.0185089	0.100891	0.102575
0.33622	0.0854797	0.0802155	0.117223
0.336451	0.145767	0.0102387	0.146126
0.336682	0.137405	-0.0140076	0.138118
0.336913	0.112885	-0.205063	0.234081
0.337144	0.127884	0.0433197	0.135022
0.337375	0.170807	0.0936279	0.194785
0.337606	0.0141754	0.0131989	0.0193689
0.337837	0.254196	-0.109619	0.276825
0.338068	0.234573	0.0563049	0.241236
0.338299	0.230606	-0.145432	0.272634
0.33853	0.226685	-0.0226898	0.227817
0.338761	0.269821	0.0223084	0.270742
0.338992	0.309143	-0.127106	0.334253
0.339223	0.179108	0.0895233	0.200235
0.339454	0.149567	-0.121246	0.192538
0.339685	0.226883	0.0753174	0.239058
0.339916	0.0238495	-0.0343933	0.0418533
0.340147	0.117111	0.128037	0.173518
0.340378	0.238983	0.0115814	0.239264
0.340609	-0.0642395	0.157959	0.170522
0.34084	-0.0140228	-0.0317535	0.0347121
0.341071	0.0600433	0.0458679	0.0755584
0.341302	0.195572	-0.00143434	0.195577
0.341533	0.142197	-0.140701	0.200042
0.341764	0.0749207	-0.0534973	0.0920601
0.341995	0.19574	-0.13234	0.236279
0.342226	0.216431	0.119293	0.24713
